measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Clinton,94,37607,191.2,152.6,229.9
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Columbia,94,65439,117,93.3,140.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Crawford,251,82001,202.6,177.6,227.7
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Cumberland,511,270738,146.8,134,159.5
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Dauphin,475,289234,135,122.8,147.1
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Delaware,943,576720,135.3,126.6,143.9
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Elk,121,30198,251.9,207,296.8
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Erie,570,267571,164.1,150.7,177.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Fayette,417,123915,230.1,208,252.1
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Forest,17,6449,NA,NA,NA
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Franklin,286,157854,137.9,121.9,153.8
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Fulton,28,14468,124.4,78.3,170.5
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Greene,97,34357,201.2,161.1,241.2
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Huntingdon,103,43514,173.9,140.3,207.5
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Indiana,189,83094,177.8,152.5,203.2
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Jefferson,131,43612,202,167.4,236.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Juniata,50,23243,141.2,102.1,180.3
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Lackawanna,523,216123,172.4,157.6,187.2
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Lancaster,893,558589,117.1,109.4,124.7
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Lawrence,339,84472,262.5,234.6,290.5
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Lebanon,212,144252,102.6,88.7,116.4
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Lehigh,570,377754,125.2,114.9,135.4
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Luzerne,598,327388,134,123.3,144.8
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Lycoming,331,112724,209.3,186.8,231.9
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,McKean,87,39519,153.4,121.2,185.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Mercer,374,108503,226,203.1,248.9
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Mifflin,114,45922,170.1,138.9,201.3
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Monroe,251,166053,117.1,102.6,131.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Montgomery,1553,868742,133.6,127,140.3
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Montour,30,17860,105.1,67.5,142.7
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Northampton,560,319091,130.2,119.4,141
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Northumberland,181,90120,140.3,119.9,160.8
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Perry,100,46083,157,126.2,187.8
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Philadelphia,3065,1550542,184.8,178.3,191.3
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Pike,88,61247,87,68.8,105.2
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Potter,53,15999,196.5,143.6,249.4
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Schuylkill,319,143786,160,142.4,177.5
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Snyder,70,39717,121.1,92.7,149.4
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Somerset,214,72197,175.1,151.6,198.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Sullivan,21,5834,148.8,85.1,212.4
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Susquehanna,120,38109,189.5,155.6,223.4
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Tioga,159,40840,261.4,220.8,302
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Union,97,42042,164.5,131.8,197.2
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Venango,208,49431,256.9,222,291.9
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Warren,125,37572,204.7,168.8,240.6
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Washington,606,210232,202,186,218.1
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Wayne,132,51262,175,145.1,204.8
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Westmoreland,1287,351163,229.9,217.4,242.5
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,Wyoming,50,25902,129.9,93.9,165.9
"Influenza and pneumonia age-adjusted hospitalization rate per 100,000",2023,York,700,464640,115.7,107.1,124.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Pennsylvania,24529,12961683,138.4,136.7,140.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Adams,177,106748,109.1,93.1,125.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Allegheny,2054,1224825,120.7,115.5,126
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Armstrong,125,64074,116,95.7,136.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Beaver,328,165631,127.4,113.6,141.1
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Bedford,87,47350,108.6,85.8,131.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Berks,822,432821,147,136.9,157
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Blair,365,120273,200.4,179.9,221
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Bradford,146,59695,163.8,137.3,190.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Bucks,1055,645984,112.4,105.6,119.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Butler,344,198413,122.1,109.2,135.1
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Cambria,302,130668,146.8,130.2,163.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Cameron,12,4380,NA,NA,NA
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Carbon,227,65458,223.1,194.1,252.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Centre,145,157795,77.8,65.1,90.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Chester,600,549784,84.3,77.5,91
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Clarion,74,36970,136.9,105.7,168.1
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Clearfield,169,77090,143.4,121.8,165.1
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Clinton,56,37607,104.4,77,131.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Columbia,157,65439,179.5,151.4,207.6
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Crawford,168,82001,130.6,110.8,150.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Cumberland,486,270738,133.8,121.9,145.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Dauphin,507,289234,137.4,125.4,149.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Delaware,945,576720,130.7,122.3,139
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Elk,39,30198,72.7,49.9,95.5
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Erie,572,267571,162.1,148.8,175.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Fayette,332,123915,176.7,157.7,195.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Forest,22,6449,381.8,222.3,541.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Franklin,295,157854,135.4,120,150.9
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Fulton,18,14468,NA,NA,NA
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Greene,48,34357,101.5,72.8,130.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Huntingdon,70,43514,100.1,76.6,123.5
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Indiana,199,83094,178.5,153.7,203.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Jefferson,122,43612,174.4,143.5,205.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Juniata,45,23243,132.5,93.8,171.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Lackawanna,527,216123,171.1,156.5,185.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Lancaster,659,558589,83.8,77.4,90.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Lawrence,224,84472,175,152.1,198
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Lebanon,252,144252,116.2,101.9,130.6
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Lehigh,877,377754,182,170,194.1
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Luzerne,834,327388,178.5,166.4,190.6
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Lycoming,239,112724,148.4,129.6,167.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,McKean,36,39519,58.4,39.3,77.5
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Mercer,293,108503,174.5,154.5,194.5
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Mifflin,94,45922,139.5,111.3,167.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Monroe,434,166053,189.4,171.6,207.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Montgomery,1293,868742,108.5,102.6,114.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Montour,40,17860,162.6,112.2,213
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Northampton,1002,319091,215.8,202.5,229.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Northumberland,225,90120,160.9,139.9,182
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Perry,94,46083,139.3,111.2,167.5
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Philadelphia,2898,1550542,171.1,164.9,177.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Pike,70,61247,81.2,62.1,100.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Potter,23,15999,73.6,43.5,103.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Schuylkill,527,143786,251.4,229.9,272.9
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Snyder,63,39717,105.5,79.5,131.6
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Somerset,121,72197,108,88.7,127.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Sullivan,19,5834,NA,NA,NA
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Susquehanna,74,38109,118.3,91.4,145.3
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Tioga,71,40840,99.9,76.7,123.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Union,63,42042,103.2,77.7,128.7
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Venango,116,49431,143.3,117.3,169.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Warren,65,37572,111.2,84.2,138.2
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Washington,410,210232,136.8,123.6,150
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Wayne,107,51262,125.6,101.8,149.4
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Westmoreland,904,351163,157.6,147.3,167.9
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,Wyoming,56,25902,153,112.9,193.1
"Nephritis, nephrotic syndrome, nephrosis age-adjusted hospitalization rate per 100,000",2023,York,706,464640,114.5,106,122.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Pennsylvania,100555,12961683,589.5,585.8,593.1
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Adams,1133,106748,748.9,705.3,792.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Allegheny,6661,1224825,401.6,392,411.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Armstrong,346,64074,358.8,321,396.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Beaver,889,165631,381,356,406
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Bedford,338,47350,467.5,417.7,517.4
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Berks,4174,432821,779.9,756.3,803.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Blair,920,120273,544.3,509.1,579.4
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Bradford,430,59695,495.1,448.3,541.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Bucks,5896,645984,659.6,642.7,676.4
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Butler,975,198413,348.4,326.5,370.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Cambria,1318,130668,669.6,633.4,705.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Cameron,23,4380,246,145.4,346.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Carbon,928,65458,1023.7,957.8,1089.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Centre,810,157795,454.5,423.2,485.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Chester,2277,549784,321.4,308.2,334.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Clarion,177,36970,353.1,301.1,405.1
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Clearfield,571,77090,513.9,471.7,556
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Clinton,342,37607,666.3,595.7,736.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Columbia,648,65439,737.5,680.7,794.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Crawford,418,82001,361.6,327,396.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Cumberland,1780,270738,497.5,474.4,520.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Dauphin,1920,289234,539.5,515.4,563.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Delaware,5023,576720,706.2,686.7,725.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Elk,180,30198,398.3,340.1,456.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Erie,1328,267571,373,352.9,393
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Fayette,1373,123915,779.6,738.4,820.8
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Forest,46,6449,412.4,293.2,531.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Franklin,1741,157854,816.2,777.9,854.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Fulton,60,14468,304.8,227.7,381.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Greene,147,34357,315.1,264.1,366
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Huntingdon,318,43514,496.8,442.2,551.4
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Indiana,840,83094,764.4,712.7,816.1
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Jefferson,260,43612,399.3,350.8,447.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Juniata,279,23243,874,771.5,976.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Lackawanna,2484,216123,838.8,805.8,871.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Lancaster,2637,558589,352.5,339.1,366
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Lawrence,524,84472,412.9,377.5,448.2
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Lebanon,1763,144252,917.5,874.7,960.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Lehigh,2999,377754,655.1,631.6,678.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Luzerne,3250,327388,751.6,725.8,777.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Lycoming,1114,112724,728.9,686.1,771.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,McKean,215,39519,376.2,325.9,426.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Mercer,652,108503,403.3,372.4,434.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Mifflin,570,45922,871.4,799.8,942.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Monroe,1497,166053,687.1,652.3,722
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Montgomery,6615,868742,575.3,561.4,589.2
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Montour,226,17860,845.6,735.3,955.8
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Northampton,3397,319091,777.4,751.3,803.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Northumberland,994,90120,772.8,724.7,820.8
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Perry,343,46083,554.1,495.5,612.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Philadelphia,12473,1550542,743.2,730.2,756.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Pike,207,61247,237.7,205.3,270.1
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Potter,93,15999,361.3,287.8,434.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Schuylkill,1917,143786,957.4,914.6,1000.3
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Snyder,380,39717,686.5,617.5,755.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Somerset,533,72197,472.4,432.3,512.5
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Sullivan,54,5834,480.5,352.3,608.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Susquehanna,206,38109,365.1,315.2,415
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Tioga,242,40840,396.3,346.4,446.2
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Union,228,42042,394,342.8,445.1
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Venango,334,49431,444.4,396.7,492
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Warren,579,37572,1032.7,948.6,1116.9
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Washington,1258,210232,411,388.3,433.7
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Wayne,294,51262,345.9,306.3,385.4
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Westmoreland,3643,351163,659.2,637.8,680.6
"Septicemia age-adjusted hospitalization rate per 100,000",2023,Wyoming,277,25902,710.2,626.5,793.8
"Septicemia age-adjusted hospitalization rate per 100,000",2023,York,3988,464640,665.2,644.6,685.9
"Hospital beds per 1,000",2023,Adams,76,106748,0.7,0.6,0.9
"Hospital beds per 1,000",2023,Allegheny,4540,1224825,3.7,3.6,3.8
"Hospital beds per 1,000",2023,Armstrong,87,64074,1.4,1.1,1.6
"Hospital beds per 1,000",2023,Beaver,226,165631,1.4,1.2,1.5
"Hospital beds per 1,000",2023,Bedford,22,47350,0.5,0.3,0.7
"Hospital beds per 1,000",2023,Berks,864,432821,2,1.9,2.1
"Hospital beds per 1,000",2023,Blair,344,120273,2.9,2.6,3.2
"Hospital beds per 1,000",2023,Bradford,333,59695,5.6,5,6.2
"Hospital beds per 1,000",2023,Bucks,939,645984,1.5,1.4,1.5
"Hospital beds per 1,000",2023,Butler,261,198413,1.3,1.2,1.5
"Hospital beds per 1,000",2023,Cambria,353,130668,2.7,2.4,3
"Hospital beds per 1,000",2023,Carbon,52,65458,0.8,0.6,1
"Hospital beds per 1,000",2023,Centre,235,157795,1.5,1.3,1.7
"Hospital beds per 1,000",2023,Chester,708,549784,1.3,1.2,1.4
"Hospital beds per 1,000",2023,Clarion,54,36970,1.5,1.1,1.9
"Hospital beds per 1,000",2023,Clearfield,330,77090,4.3,3.8,4.7
"Hospital beds per 1,000",2023,Columbia,62,65439,0.9,0.7,1.2
"Hospital beds per 1,000",2023,Crawford,223,82001,2.7,2.4,3.1
"Hospital beds per 1,000",2023,Cumberland,446,270738,1.6,1.5,1.8
"Hospital beds per 1,000",2023,Dauphin,1095,289234,3.8,3.6,4
"Hospital beds per 1,000",2023,Delaware,580,576720,1,0.9,1.1
"Hospital beds per 1,000",2023,Elk,40,30198,1.3,0.9,1.7
"Hospital beds per 1,000",2023,Erie,840,267571,3.1,2.9,3.4
"Hospital beds per 1,000",2023,Fayette,173,123915,1.4,1.2,1.6
"Hospital beds per 1,000",2023,Franklin,331,157854,2.1,1.9,2.3
"Hospital beds per 1,000",2023,Fulton,21,14468,1.5,0.8,2.1
"Hospital beds per 1,000",2023,Greene,18,34357,0.5,0.3,0.8
"Hospital beds per 1,000",2023,Huntingdon,40,43514,0.9,0.6,1.2
"Hospital beds per 1,000",2023,Indiana,150,83094,1.8,1.5,2.1
"Hospital beds per 1,000",2023,Jefferson,79,43612,1.8,1.4,2.2
"Hospital beds per 1,000",2023,Lackawanna,545,216123,2.5,2.3,2.7
"Hospital beds per 1,000",2023,Lancaster,949,558589,1.7,1.6,1.8
"Hospital beds per 1,000",2023,Lawrence,91,84472,1.1,0.9,1.3
"Hospital beds per 1,000",2023,Lebanon,161,144252,1.1,0.9,1.3
"Hospital beds per 1,000",2023,Lehigh,1890,377754,5,4.8,5.2
"Hospital beds per 1,000",2023,Luzerne,718,327388,2.2,2,2.4
"Hospital beds per 1,000",2023,Lycoming,287,112724,2.5,2.3,2.8
"Hospital beds per 1,000",2023,Mercer,268,108503,2.5,2.2,2.8
"Hospital beds per 1,000",2023,Mifflin,133,45922,2.9,2.4,3.4
"Hospital beds per 1,000",2023,Monroe,231,166053,1.4,1.2,1.6
"Hospital beds per 1,000",2023,Montgomery,2015,868742,2.3,2.2,2.4
"Hospital beds per 1,000",2023,Montour,575,17860,32.2,29.6,34.8
"Hospital beds per 1,000",2023,Northampton,379,319091,1.2,1.1,1.3
"Hospital beds per 1,000",2023,Philadelphia,5499,1550542,3.5,3.5,3.6
"Hospital beds per 1,000",2023,Potter,25,15999,1.6,1,2.2
"Hospital beds per 1,000",2023,Schuylkill,295,143786,2.1,1.8,2.3
"Hospital beds per 1,000",2023,Somerset,130,72197,1.8,1.5,2.1
"Hospital beds per 1,000",2023,Susquehanna,50,38109,1.3,0.9,1.7
"Hospital beds per 1,000",2023,Tioga,25,40840,0.6,0.4,0.9
"Hospital beds per 1,000",2023,Union,131,42042,3.1,2.6,3.6
"Hospital beds per 1,000",2023,Venango,136,49431,2.8,2.3,3.2
"Hospital beds per 1,000",2023,Warren,60,37572,1.6,1.2,2
"Hospital beds per 1,000",2023,Washington,333,210232,1.6,1.4,1.8
"Hospital beds per 1,000",2023,Wayne,104,51262,2,1.6,2.4
"Hospital beds per 1,000",2023,Westmoreland,489,351163,1.4,1.3,1.5
"Hospital beds per 1,000",2023,York,785,464640,1.7,1.6,1.8
"Hospital beds per 1,000",2023,Cameron,0,4380,0,NA,NA
"Hospital beds per 1,000",2023,Clinton,0,37607,0,NA,NA
"Hospital beds per 1,000",2023,Forest,0,6449,0,NA,NA
"Hospital beds per 1,000",2023,Juniata,0,23243,0,NA,NA
"Hospital beds per 1,000",2023,McKean,0,39519,0,NA,NA
"Hospital beds per 1,000",2023,Northumberland,0,90120,0,NA,NA
"Hospital beds per 1,000",2023,Perry,0,46083,0,NA,NA
"Hospital beds per 1,000",2023,Pike,0,61247,0,NA,NA
"Hospital beds per 1,000",2023,Snyder,0,39717,0,NA,NA
"Hospital beds per 1,000",2023,Sullivan,0,5834,0,NA,NA
"Hospital beds per 1,000",2023,Wyoming,0,25902,0,NA,NA
"Hospital beds per 1,000",2023,Pennsylvania,29868,12961683,2.3,2.3,2.3
Hospital average inpatient occupancy rate,2023,Adams,18101,27740,65.3,64.3,66.2
Hospital average inpatient occupancy rate,2023,Allegheny,1139540,1625753,70.1,70,70.2
Hospital average inpatient occupancy rate,2023,Armstrong,13124,34675,37.8,37.2,38.5
Hospital average inpatient occupancy rate,2023,Beaver,47141,82490,57.1,56.6,57.7
Hospital average inpatient occupancy rate,2023,Bedford,3588,8030,44.7,43.2,46.1
Hospital average inpatient occupancy rate,2023,Berks,232934,320105,72.8,72.5,73.1
Hospital average inpatient occupancy rate,2023,Blair,88636,130305,68,67.6,68.5
Hospital average inpatient occupancy rate,2023,Bradford,75247,115705,65,64.6,65.5
Hospital average inpatient occupancy rate,2023,Bucks,211702,352984,60,59.7,60.2
Hospital average inpatient occupancy rate,2023,Butler,55963,95265,58.7,58.3,59.2
Hospital average inpatient occupancy rate,2023,Cambria,71660,124134,57.7,57.3,58.2
Hospital average inpatient occupancy rate,2023,Carbon,14871,17516,84.9,83.5,86.3
Hospital average inpatient occupancy rate,2023,Centre,47227,85775,55.1,54.6,55.6
Hospital average inpatient occupancy rate,2023,Chester,187503,243090,77.1,76.8,77.5
Hospital average inpatient occupancy rate,2023,Clarion,4830,19710,24.5,23.8,25.2
Hospital average inpatient occupancy rate,2023,Clearfield,49893,112420,44.4,44,44.8
Hospital average inpatient occupancy rate,2023,Columbia,11910,22630,52.6,51.7,53.6
Hospital average inpatient occupancy rate,2023,Crawford,30754,81395,37.8,37.4,38.2
Hospital average inpatient occupancy rate,2023,Cumberland,83518,229220,36.4,36.2,36.7
Hospital average inpatient occupancy rate,2023,Dauphin,340050,411785,82.6,82.3,82.9
